id,original_text,aspect_term,aspect_category,similarity,matched_opinions,total_weight,sentiment_prob,context_phrase,opinion_count
759,macem2 ya keramaian pilkada dki. ada yang potong nenen ada yang jago ngeles karena ramalan. anyway Selamat pak Anies-Sandi #pilkadadki2017,pak,Anies-Sandi,0.5134,selamat,5.0,"[0.9804, 0.0098, 0.0098]",selamat pak anies-sandi,1
760,Beliau unggul 58% dalam perhitungan suara Pilgub DKI 2017 versi quick count sejumlah lembaga survei. #AniesSandi #PilkadaDKI2017,survei,Anies-Sandi,0.1134,lembaga,-3.0,"[0.0161, 0.0161, 0.9677]",lembaga survei .,1
760,Beliau unggul 58% dalam perhitungan suara Pilgub DKI 2017 versi quick count sejumlah lembaga survei. #AniesSandi #PilkadaDKI2017,perhitungan,Ahok-Djarot,0.3283,unggul,0.6,"[0.6, 0.35, 0.05]",dalam perhitungan suara,0
761,Udah ya netizen! Tubirnya udah! Anis Sandi kan dah menang nih. Udah. Jangan tubir mulu #pilkadadki2017,tubir,Anies-Sandi,0.0,menang,4.0,"[0.9756, 0.0122, 0.0122]",tubir nya,1
761,Udah ya netizen! Tubirnya udah! Anis Sandi kan dah menang nih. Udah. Jangan tubir mulu #pilkadadki2017,nih,Anies-Sandi,0.0668,menang,4.0,"[0.9756, 0.0122, 0.0122]",menang nih .,1
762,Jakarta punya gubernur baru selamat dan jangan lupa jalankan janji janji manisnya #pilkadadki2017,gubernur,Agus-Sylvi,0.355,punya,-3.0,"[0.0161, 0.0161, 0.9677]",punya gubernur baru,1
764,Alhamdulillah #PilkadaDKI2017 keren mancarli: aman lancar terkendali Tks Jakarta sdh berikan hal menarik. Selamat u Gub-Wagub terpilih.,mancarli,Ahok-Djarot,0.0,keren,3.9,"[0.975, 0.0125, 0.0125]",keren mancarli :,0
765,Tugas berat menanti mas @aniesbaswedan dan bang @sandiuno . Semoga amanah mewujudkan janji dan keinginan warga Jakarta. #PilkadaDKI2017,amanah,Anies-Sandi,0.1714,mewujudkan,-3.0,"[0.0161, 0.0161, 0.9677]",semoga amanah mewujudkan,1
765,Tugas berat menanti mas @aniesbaswedan dan bang @sandiuno . Semoga amanah mewujudkan janji dan keinginan warga Jakarta. #PilkadaDKI2017,tugas,Agus-Sylvi,0.0,mewujudkan,-3.0,"[0.0161, 0.0161, 0.9677]",tugas berat,1
765,Tugas berat menanti mas @aniesbaswedan dan bang @sandiuno . Semoga amanah mewujudkan janji dan keinginan warga Jakarta. #PilkadaDKI2017,janji,Anies-Sandi,0.2188,mewujudkan,-3.0,"[0.0161, 0.0161, 0.9677]",mewujudkan janji dan,1
766,Enak ya sekarang jadi orang JAKARTA rumah dp 0% kemana2 cuma 5 ribu #pilkadajakarta #pilkadadki2017 #PilkadaDKIJakarta,kemana2,Ahok-Djarot,0.0,rumah,3.0,"[0.9677, 0.0161, 0.0161]",% kemana2 cuma,1
766,Enak ya sekarang jadi orang JAKARTA rumah dp 0% kemana2 cuma 5 ribu #pilkadajakarta #pilkadadki2017 #PilkadaDKIJakarta,ribu,Agus-Sylvi,0.0394,cuma,-3.0,"[0.0161, 0.0161, 0.9677]",5 ribu #,1
766,Enak ya sekarang jadi orang JAKARTA rumah dp 0% kemana2 cuma 5 ribu #pilkadajakarta #pilkadadki2017 #PilkadaDKIJakarta,orang,Anies-Sandi,0.241,jadi,1.0,"[0.7692, 0.1923, 0.0385]",jadi orang jakarta,1
766,Enak ya sekarang jadi orang JAKARTA rumah dp 0% kemana2 cuma 5 ribu #pilkadajakarta #pilkadadki2017 #PilkadaDKIJakarta,dp,Ahok-Djarot,0.1887,rumah,3.0,"[0.9677, 0.0161, 0.0161]",rumah dp 0,1
767,Selamat untuk Pasangan No. 3 Anies- Sandi. #pilkadadki2017 @ Duren Tiga Selatan https://www.instagram.com/p/BTD7zIdFCwC/,pasangan,Agus-Sylvi,0.1684,selamat,5.0,"[0.9804, 0.0098, 0.0098]",untuk pasangan no,1
768,Selamat @aniesbaswedan @sandiuno @prabowo @Fahrihamzah @fadlizon @HABIBRIZIEQFPI Atas kemenangan #pilkadaDki2017 semoga bs lebih maju DKI,kemenangan,Anies-Sandi,0.09,selamat,5.0,"[0.9804, 0.0098, 0.0098]",atas kemenangan #,1
771,Mendengar pidato Anies barusan berharap memang yang menang adalah gubernur baru utk Jakarta lebih baik bukan radikalisme. #PilkadaDKI2017,radikalisme,Agus-Sylvi,0.0916,baik,-3.0,"[0.0161, 0.0161, 0.9677]",bukan radikalisme .,1
771,Mendengar pidato Anies barusan berharap memang yang menang adalah gubernur baru utk Jakarta lebih baik bukan radikalisme. #PilkadaDKI2017,gubernur,Agus-Sylvi,0.3562,berharap,4.0,"[0.9756, 0.0122, 0.0122]",adalah gubernur baru,1
772,semoga program gubernur terpilih terwujud nyata dan program yg sedang berjalan sesuai harapan #pilkadadki2017,program,Anies-Sandi,0.3372,nyata,4.0,"[0.9756, 0.0122, 0.0122]",semoga program gubernur,1
773,Saatnya menerima gubernur baru. Terima kasih kepada gubernur lama. Sudahi perselisihan mari bersatu untuk maju. #pilkadadki2017,saat,Anies-Sandi,0.0,menerima,3.0,"[0.9677, 0.0161, 0.0161]",saat nya,1
773,Saatnya menerima gubernur baru. Terima kasih kepada gubernur lama. Sudahi perselisihan mari bersatu untuk maju. #pilkadadki2017,kasih,Agus-Sylvi,0.0,terima,2.0,"[0.9524, 0.0238, 0.0238]",terima kasih kepada,1
773,Saatnya menerima gubernur baru. Terima kasih kepada gubernur lama. Sudahi perselisihan mari bersatu untuk maju. #pilkadadki2017,perselisihan,Ahok-Djarot,0.1587,bersatu,-1.0,"[0.0385, 0.1923, 0.7692]",sudahi perselisihan mari,1
773,Saatnya menerima gubernur baru. Terima kasih kepada gubernur lama. Sudahi perselisihan mari bersatu untuk maju. #pilkadadki2017,gubernur,Agus-Sylvi,0.3872,"terima,menerima",5.0,"[0.9804, 0.0098, 0.0098]",menerima gubernur baru,2
774,Akhirnya Jakarta punya gubenur baru. Selamat untuk warga Jakarta. Semoga makin maju aman dan sejahtera. #pilkadadki2017,gubenur,Ahok-Djarot,0.097,punya,3.0,"[0.9677, 0.0161, 0.0161]",punya gubenur baru,1
774,Akhirnya Jakarta punya gubenur baru. Selamat untuk warga Jakarta. Semoga makin maju aman dan sejahtera. #pilkadadki2017,warga,Anies-Sandi,0.2932,selamat,5.0,"[0.9804, 0.0098, 0.0098]",untuk warga jakarta,1
776,#pilkadadki2017 jika ahok djarot menang mereka tinggal melanjutkan tugas mereka dan jika anis sandi menang mudah-mudahan bisa lebih baik.,ahok,Ahok-Djarot,0.7388,menang,4.0,"[0.9756, 0.0122, 0.0122]",jika ahok djarot,1
776,#pilkadadki2017 jika ahok djarot menang mereka tinggal melanjutkan tugas mereka dan jika anis sandi menang mudah-mudahan bisa lebih baik.,anis,Anies-Sandi,0.3448,menang,4.0,"[0.9756, 0.0122, 0.0122]",jika anis sandi,1
778,Selamat buat Anies Sandi yang unggul dalam hitung cepat #pilkadadki2017,hitung,Anies-Sandi,0.0736,unggul,2.4,"[0.96, 0.02, 0.02]",dalam hitung cepat,0
780,#PilkadaDKI2017 semoga #AniesGubernurBaru buktikan bahwa jakarta memiliki pesta demokrasi terbaik di Indonesia !!,demokrasi,Agus-Sylvi,0.3069,pesta,4.0,"[0.9756, 0.0122, 0.0122]",pesta demokrasi terbaik,1
785,Aku asli suku betawi aku akan pilih pemimpin muslim yang akan jadi pemimpin Jakarta #pilkadadki2017 #pilkadajakarta ALLAHUAKBAR 3x !!,pemimpin,Ahok-Djarot,0.3305,"pilih,jadi",-1.0,"[0.0385, 0.1923, 0.7692]",pilih pemimpin muslim,2
785,Aku asli suku betawi aku akan pilih pemimpin muslim yang akan jadi pemimpin Jakarta #pilkadadki2017 #pilkadajakarta ALLAHUAKBAR 3x !!,suku,Ahok-Djarot,0.2448,aku,2.0,"[0.9524, 0.0238, 0.0238]",asli suku betawi,1
787,Seneng lihat expresinya #gubernurbarudkijakarta #milad19pks #aniessandi #salambersama https://www.instagram.com/p/BTgLmrBjg68/,expresi,Agus-Sylvi,0.0,lihat,3.0,"[0.9677, 0.0161, 0.0161]",lihat expresi nya,1
792,Keren ada karangan bunga TANDINGAN ajakan untuk dukung #AniesSandi lucu juga ya..,karangan,Agus-Sylvi,0.0412,ada,4.0,"[0.9756, 0.0122, 0.0122]",ada karangan bunga,1
792,Keren ada karangan bunga TANDINGAN ajakan untuk dukung #AniesSandi lucu juga ya..,bunga,Agus-Sylvi,0.0965,karangan,-4.0,"[0.0122, 0.0122, 0.9756]",karangan bunga tandingan,1
795,Setelah #AniesSandi menggulirkan ide rumah #DP0 jadi makin banyak orang membicarakan rumah murah. Itulah kekuatan gagasan seorang pemimpin !,kekuatan,Anies-Sandi,0.2311,itu,-2.0,"[0.0238, 0.0238, 0.9524]",lah kekuatan gagasan,1
795,Setelah #AniesSandi menggulirkan ide rumah #DP0 jadi makin banyak orang membicarakan rumah murah. Itulah kekuatan gagasan seorang pemimpin !,gagasan,Anies-Sandi,0.217,kekuatan,3.0,"[0.9677, 0.0161, 0.0161]",kekuatan gagasan seorang,1
796,Ini janji Kampanye Anies_sandi bidang Wirausaha.. https://goo.gl/Ur6MRA #PilkadaDKI #aniessandi #aniessandimenang #klikwarga #suarart,bidang,Anies-Sandi,0.4878,kampanye,3.0,"[0.9677, 0.0161, 0.0161]",anies_sandi bidang wirausaha,1
798,Aku bukan orang jakarta tapi saya berdoa untuk #aniessandi,orang,Anies-Sandi,0.1956,aku,-2.0,"[0.0238, 0.0238, 0.9524]",bukan orang jakarta,1
799,@temanAhok @sahaL_AS @GunRomli @addiems Karangan bunga kematian karena #AhokTumbang kekuasaannya&akan segera BERAKHIR. WELCOME #AniesSandi,kematian,Ahok-Djarot,0.0,bunga,3.0,"[0.9677, 0.0161, 0.0161]",bunga kematian karena,1
799,@temanAhok @sahaL_AS @GunRomli @addiems Karangan bunga kematian karena #AhokTumbang kekuasaannya&akan segera BERAKHIR. WELCOME #AniesSandi,bunga,Ahok-Djarot,0.0,karangan,-4.0,"[0.0122, 0.0122, 0.9756]",karangan bunga kematian,1
800,Anies - Sandi: Pastikan Akan Menutup Hotel Alexis dan Malioboro http://monystars.com/hotel-alexis/ #aniessandi #sandiagauno #aniesbaswedan,hotel,Ahok-Djarot,0.0478,menutup,-3.0,"[0.0161, 0.0161, 0.9677]",menutup hotel alexis,1
800,Anies - Sandi: Pastikan Akan Menutup Hotel Alexis dan Malioboro http://monystars.com/hotel-alexis/ #aniessandi #sandiagauno #aniesbaswedan,aniessandi,Anies-Sandi,0.5345,menutup,-3.0,"[0.0161, 0.0161, 0.9677]",# aniessandi #,1
801,Apa Saja Dampak Kemenangan Anies-Sandi Terhadap Pergerakan Saham? - https://apaansih.id/#Apaansih #GombalinAhok #AniesSandi #UbahJakarta,kemenangan,Anies-Sandi,0.5853,dampak,-3.0,"[0.0161, 0.0161, 0.9677]",dampak kemenangan anies-sandi,1
801,Apa Saja Dampak Kemenangan Anies-Sandi Terhadap Pergerakan Saham? - https://apaansih.id/#Apaansih #GombalinAhok #AniesSandi #UbahJakarta,https://apaansih.id/#apaansih,Anies-Sandi,0.0331,apa,-3.0,"[0.0161, 0.0161, 0.9677]",- https://apaansih.id/#apaansih #,1
801,Apa Saja Dampak Kemenangan Anies-Sandi Terhadap Pergerakan Saham? - https://apaansih.id/#Apaansih #GombalinAhok #AniesSandi #UbahJakarta,dampak,Anies-Sandi,0.0187,apa,-3.0,"[0.0161, 0.0161, 0.9677]",saja dampak kemenangan,1
802,Betul pak #AniesSandi kecil mampu mengalahkan #AhokDjarot yang besar,pak,Anies-Sandi,0.049,betul,2.0,"[0.9524, 0.0238, 0.0238]",betul pak #,1
803,Semua adalah Warga Jakarta Jadi Payungi Semua Sapa Semua Program #AniesSandi untuk Semua https://www.instagram.com,https://www.instagram.com,Anies-Sandi,0.1547,semua,-3.0,"[0.0161, 0.0161, 0.9677]",semua https://www.instagram.com,1
805,Terima kasih kepada warga Jakarta yang telah memilih #AniesSandi khususnya warga Kebayoran Baru kita kawal amanah ummat ini #SalamBersama,amanah,Ahok-Djarot,0.1807,kawal,1.0,"[0.7692, 0.1923, 0.0385]",kawal amanah ummat,1
805,Terima kasih kepada warga Jakarta yang telah memilih #AniesSandi khususnya warga Kebayoran Baru kita kawal amanah ummat ini #SalamBersama,kasih,Agus-Sylvi,0.0,terima,2.0,"[0.9524, 0.0238, 0.0238]",terima kasih kepada,1
805,Terima kasih kepada warga Jakarta yang telah memilih #AniesSandi khususnya warga Kebayoran Baru kita kawal amanah ummat ini #SalamBersama,ummat,Anies-Sandi,0.1318,amanah,5.0,"[0.9804, 0.0098, 0.0098]",amanah ummat ini,1
805,Terima kasih kepada warga Jakarta yang telah memilih #AniesSandi khususnya warga Kebayoran Baru kita kawal amanah ummat ini #SalamBersama,warga,Anies-Sandi,0.253,"kawal,terima",3.0,"[0.9677, 0.0161, 0.0161]",kepada warga jakarta,2
808,Kok masih dibahas? Ini sudah di-counter di situs anti HOAX tim #AniesSandi,tim,Anies-Sandi,0.175,hoax,-5.0,"[0.0098, 0.0098, 0.9804]",hoax tim #,1
809,@maspiyuuu fakta 58% pemilih #AniesSandi sepakat untuk #AhokForBali1 sbaliknya pmilih #Ahok yang 42% gmana? #JanganHipokrit,ahokforbali1,Ahok-Djarot,0.4144,sepakat,4.0,"[0.9756, 0.0122, 0.0122]",# ahokforbali1 sbaliknya,1
811,Kerinduan ini mencapai klimaksnya akan sosok gubernur Jakarta yang cinta Persija (Insha Allah) Chant #AniesSandi pun bergema di stadion,stadion,Ahok-Djarot,0.1032,bergema,1.0,"[0.7692, 0.1923, 0.0385]",di stadion,1
812,@JktMajuBersama Sambil nunggu hasil resmi KPU. Yuk kawal #AniesSandi & rangkul smua... http://fb.me/W7EoLl8p,hasil,Anies-Sandi,0.1371,nunggu,1.0,"[0.7692, 0.1923, 0.0385]",nunggu hasil resmi,1
813,Silaturahmi bersama teman-teman media yang selama ini mengikuti kegiatan kampanye kami. Terima kasih semuanya! Salam bersama! #AniesSandi,kasih,Agus-Sylvi,0.0076,terima,2.0,"[0.9524, 0.0238, 0.0238]",terima kasih semua,1
813,Silaturahmi bersama teman-teman media yang selama ini mengikuti kegiatan kampanye kami. Terima kasih semuanya! Salam bersama! #AniesSandi,kegiatan,Agus-Sylvi,0.2532,mengikuti,3.0,"[0.9677, 0.0161, 0.0161]",mengikuti kegiatan kampanye,1
813,Silaturahmi bersama teman-teman media yang selama ini mengikuti kegiatan kampanye kami. Terima kasih semuanya! Salam bersama! #AniesSandi,kampanye,Anies-Sandi,0.1694,kegiatan,3.0,"[0.9677, 0.0161, 0.0161]",kegiatan kampanye kami,1
814,Era #AniesSandi pastinya tidak ada lagi ucapan PEMAHAMAN NENEK LOE! ucapan yang ada hanyalah prilaku santun... http://fb.me/24ysSwMOQ,ucapan,Anies-Sandi,0.0739,ada,-4.0,"[0.0122, 0.0122, 0.9756]",lagi ucapan pemahaman,1
814,Era #AniesSandi pastinya tidak ada lagi ucapan PEMAHAMAN NENEK LOE! ucapan yang ada hanyalah prilaku santun... http://fb.me/24ysSwMOQ,prilaku,Agus-Sylvi,0.0007,ada,-4.0,"[0.0122, 0.0122, 0.9756]",lah prilaku santun,1
815,Bersama Mas Sugeng pelaku UMKM Gultik. Saya undang ke posko pemenangan. Semoga usaha tambah sukses dan semakin OK-OCE! #AniesSandi #OKOCE,sukses,Anies-Sandi,0.0,tambah,3.0,"[0.9677, 0.0161, 0.0161]",tambah sukses dan,1
815,Bersama Mas Sugeng pelaku UMKM Gultik. Saya undang ke posko pemenangan. Semoga usaha tambah sukses dan semakin OK-OCE! #AniesSandi #OKOCE,posko,Anies-Sandi,0.3363,undang,2.0,"[0.9524, 0.0238, 0.0238]",ke posko pemenangan,1
815,Bersama Mas Sugeng pelaku UMKM Gultik. Saya undang ke posko pemenangan. Semoga usaha tambah sukses dan semakin OK-OCE! #AniesSandi #OKOCE,pelaku,Agus-Sylvi,0.1027,bersama,3.0,"[0.9677, 0.0161, 0.0161]",sugeng pelaku umkm,1
816,#okeoce selalu dihati #pilkadadki,pilkadadki,Anies-Sandi,0.2688,dihati,3.0,"[0.9677, 0.0161, 0.0161]",# pilkadadki,1
818,Kemenangan #AniesSandi kemenangan warga Jakarta! Umat Islam masih harus terus berjuang menuntut keadilan hukum terhadap #AhokPenistaAgama,keadilan,Agus-Sylvi,0.0,menuntut,-3.0,"[0.0161, 0.0161, 0.9677]",menuntut keadilan hukum,1
823,Tim Transisi Anies-Sandi Usulkan Program DP 0% Masuk APBDâ€¦â€¦ https://goo.gl/fb/NxNsv5 #nasional #aniessandi #apbd #dp #masuk #program #t,program,Anies-Sandi,0.1939,masuk,-3.0,"[0.0161, 0.0161, 0.9677]",usulkan program dp,1
827,bersyukur kepada Allah bahwa orang cerdas dan pandai masih banyak di jakarta.. buktinya #AniesSandi menang telak ...#Jakarta #cerdas,jakarta,Anies-Sandi,0.2339,bersyukur,5.0,"[0.9804, 0.0098, 0.0098]",di jakarta .,1
827,bersyukur kepada Allah bahwa orang cerdas dan pandai masih banyak di jakarta.. buktinya #AniesSandi menang telak ...#Jakarta #cerdas,bukti,Anies-Sandi,0.0,menang,4.0,"[0.9756, 0.0122, 0.0122]",bukti nya,1
828,waduh maaf saya ahoker tapi kalo yang ini saya setuju sama pak anies.. gimana ya #aniessandi #ahokselaludihati,kalo,Anies-Sandi,0.0327,setuju,4.0,"[0.9756, 0.0122, 0.0122]",tapi kalo yang,1
828,waduh maaf saya ahoker tapi kalo yang ini saya setuju sama pak anies.. gimana ya #aniessandi #ahokselaludihati,maaf,Agus-Sylvi,0.0,waduh,3.0,"[0.9677, 0.0161, 0.0161]",waduh maaf saya,1
828,waduh maaf saya ahoker tapi kalo yang ini saya setuju sama pak anies.. gimana ya #aniessandi #ahokselaludihati,pak,Anies-Sandi,0.5481,setuju,4.0,"[0.9756, 0.0122, 0.0122]",sama pak anies,1
829,Menuduh pendukung #AniesSandi ekstrimis itu seperti momen gagal fokus. #AdaAqua. Cc: @MarissaAnita,fokus,Ahok-Djarot,0.0,gagal,-4.0,"[0.0122, 0.0122, 0.9756]",gagal fokus .,1
831,1. kita Jangan biarkan #AniesSandi keluar dari komitmennya. Tetap jadi pendukung yang selalu mengingatkan menegur mengkritisi,komitmen,Anies-Sandi,0.0905,keluar,3.0,"[0.9677, 0.0161, 0.0161]",dari komitmen nya,1
831,1. kita Jangan biarkan #AniesSandi keluar dari komitmennya. Tetap jadi pendukung yang selalu mengingatkan menegur mengkritisi,pendukung,Ahok-Djarot,0.0935,jadi,1.0,"[0.7692, 0.1923, 0.0385]",jadi pendukung yang,1
832,Terima kasih untuk Relawan Agus-Sylvi yang Telah Memilih #AniesSandi | http://gl-pro08.com @prabowo @aniesbaswedan @sandiuno,kasih,Agus-Sylvi,0.0,terima,2.0,"[0.9524, 0.0238, 0.0238]",terima kasih untuk,1
835,Kami percaya di bawah kepemimpinan #AniesSandi Jakarta akan menjadi lebih santun Jakarta lebih baik lagi Jakarta yang lebih luar biasa.,bawah,Anies-Sandi,0.0503,percaya,2.0,"[0.9524, 0.0238, 0.0238]",di bawah kepemimpinan,1
836,Siiiip pak. Selalu bantu dan kawal #AniesSandi yaa pak untuk merealisasikan smua programnya.,pak,Ahok-Djarot,0.0015,bantu,3.0,"[0.9677, 0.0161, 0.0161]",siiiip pak .,1
837,#AniesSandi itu pemimpin yang akan berada ditengah yang akan merangkul smua masyarakatnya tanpa membedakan suku agama ras dan antargolongan,ras,Agus-Sylvi,0.1515,agama,-3.0,"[0.0161, 0.0161, 0.9677]",agama ras dan,1
837,#AniesSandi itu pemimpin yang akan berada ditengah yang akan merangkul smua masyarakatnya tanpa membedakan suku agama ras dan antargolongan,smua,Anies-Sandi,0.1124,merangkul,-3.0,"[0.0161, 0.0161, 0.9677]",merangkul smua masyarakat,1
839,#PilkadaJakarta #AniesSandi | Wah apakah Persija bakal punya stadion yang rumputnya seperti di MU dan tempat...,stadion,Ahok-Djarot,0.1119,punya,3.0,"[0.9677, 0.0161, 0.0161]",punya stadion yang,1
840,Kompas Tv Sandiaga Uno #jakarta #AniesSandi #kompas,kompas,Ahok-Djarot,0.2199,kompas,-3.0,"[0.0161, 0.0161, 0.9677]",kompas tv,1
841,Saya percaya usaha kita tak sia-sia. Teruslah mengemban amanat untuk Jakarta dan warganya. #PANbekerja #AmanatNasional #AniesSandi,usaha,Ahok-Djarot,0.0673,percaya,-2.0,"[0.0238, 0.0238, 0.9524]",percaya usaha kita,1
845,Syukur Alhamdulillah kemenangan untuk rakyat Jakarta sudah di depan mata. #AniesSandi #AmanatNasional #PilkadaDKI2017,kemenangan,Anies-Sandi,0.0801,syukur,5.0,"[0.9804, 0.0098, 0.0098]",lah kemenangan untuk,1
845,Syukur Alhamdulillah kemenangan untuk rakyat Jakarta sudah di depan mata. #AniesSandi #AmanatNasional #PilkadaDKI2017,mata,Agus-Sylvi,0.0361,depan,1.7999999999999998,"[0.9474, 0.0263, 0.0263]",depan mata .,0
847,Tidak usah ngawur lah. #AniesSandi berpihak pada pengusaha dan rakyat. Berbeda dengan ahok yang hanya pro pengembang,ahok,Ahok-Djarot,0.4445,berbeda,-4.0,"[0.0122, 0.0122, 0.9756]",dengan ahok yang,1
848,Saran untuk #AniesSandi dalam mewujudkan program dana 1Milyar/RW dibutuhkan persetujuan DPRD @Kemendagri_RI dan @KPK_RI untuk cegah korupsi,korupsi,Agus-Sylvi,0.1404,cegah,2.0,"[0.9524, 0.0238, 0.0238]",cegah korupsi,1
848,Saran untuk #AniesSandi dalam mewujudkan program dana 1Milyar/RW dibutuhkan persetujuan DPRD @Kemendagri_RI dan @KPK_RI untuk cegah korupsi,program,Anies-Sandi,0.1109,mewujudkan,-3.0,"[0.0161, 0.0161, 0.9677]",mewujudkan program dana,1
854,Bismillah semoga tahun ini ada gubernur baruu... #AniesJawaraJakarta #GubernurkuAniesBaswedan #OkeOce #TolakReklamasi,tahun,Anies-Sandi,0.1091,ada,4.0,"[0.9756, 0.0122, 0.0122]",semoga tahun ini,1
854,Bismillah semoga tahun ini ada gubernur baruu... #AniesJawaraJakarta #GubernurkuAniesBaswedan #OkeOce #TolakReklamasi,gubernur,Anies-Sandi,0.376,ada,4.0,"[0.9756, 0.0122, 0.0122]",ada gubernur baruu,1
855,Ya Allah karuniai kami dengan gubernur dan wagub yang jujur adil dan amanah benar2 tulus mengabdi demi kemaslahatan DKI Jakarta. Amin,kemaslahatan,Anies-Sandi,0.3221,mengabdi,-3.0,"[0.0161, 0.0161, 0.9677]",demi kemaslahatan dki,1
856,Menarik.... Yang penting sesuai hati nurani <OK HAND> <OK HAND> <OK HAND> #Pilkada #Pilkada #PilkadaDki #PilkadaDki2017 #JakartaElection,hati,Agus-Sylvi,0.2,penting,3.0,"[0.9677, 0.0161, 0.0161]",sesuai hati nurani,1
856,Menarik.... Yang penting sesuai hati nurani <OK HAND> <OK HAND> <OK HAND> #Pilkada #Pilkada #PilkadaDki #PilkadaDki2017 #JakartaElection,nurani,Ahok-Djarot,0.2033,hati,2.0,"[0.9524, 0.0238, 0.0238]",hati nurani <ok,1
857,Selamat atas keberhasilan #TikoTumbangkanToke #pilkadadki2017 #PilkadaDKI #pilkadajakarta <OK HAND>,keberhasilan,Anies-Sandi,0.0127,selamat,5.0,"[0.9804, 0.0098, 0.0098]",atas keberhasilan #,1
858,Macam-macam ya keramaian pilkada dki. ada yang potong nenen yang jago ngeles karena ramalan. Selamat pak Anies-Sandi #pilkadadki2017,nenen,Ahok-Djarot,0.0758,potong,-2.0,"[0.0238, 0.0238, 0.9524]",potong nenen yang,1
858,Macam-macam ya keramaian pilkada dki. ada yang potong nenen yang jago ngeles karena ramalan. Selamat pak Anies-Sandi #pilkadadki2017,ramalan,Anies-Sandi,0.2326,jago,3.0,"[0.9677, 0.0161, 0.0161]",karena ramalan .,1
858,Macam-macam ya keramaian pilkada dki. ada yang potong nenen yang jago ngeles karena ramalan. Selamat pak Anies-Sandi #pilkadadki2017,ngeles,Ahok-Djarot,0.0,jago,3.0,"[0.9677, 0.0161, 0.0161]",jago ngeles karena,1
865,Bedanya hampir 17%..... artinya suara AHY ke ANIES-SANDI <Glowing Star> <Glowing Star> <Glowing Star>,suara,Ahok-Djarot,0.2809,arti,1.0,"[0.7692, 0.1923, 0.0385]",nya suara ahy,1
867,Doain daerah sendiri dulu aja GUB nya bagaimana <FOLDED HANDS> Aa Gym Kritik Syukuran Anies-Sandi Usai Menang di Pilkada DKI https://today.line.me/,daerah,Anies-Sandi,0.1299,doain,2.0,"[0.9524, 0.0238, 0.0238]",doain daerah sendiri,1
